Time,Pressure
5815,827.5
5816,831.95
5817,836.57
5818,845.71
5819,874.09
5820,845.14
5821,825.88
5822,825.44
5823,838.51
5824,832.23
5825,845.85
5826,868.6
5827,869.89
5828,827.16
5829,833.74
5830,835.19
5831,826.84
5832,789.17
5833,788.42
5834,778.94
5835,770.05
5836,743.33
5837,773.14
5838,764.9
5839,752.83
5840,735.09
5841,700.82
5842,696.33
5843,712.87
5844,682.55
5845,683.38
5846,676.53
5847,719.6
5848,721.36
5849,750.74
5850,756.55
5851,753.89
5852,778.12
5853,794.35
5854,784.04
5855,768.54
5856,822.92
5857,806.12
5858,813.88
5859,832.86
5860,815.94
5861,787.53
5862,797.87
5863,811.08
5864,834.38
5865,842.5
5866,835.48
5867,815.55
5868,825.16
5869,856.56
5870,858.73
5871,841.5
5872,852.06
5873,865.3
5874,869.6
5875,832.39
5876,850.08
5877,843.55
5878,851.92
5879,866.23
5880,857.51
5881,855.16
5882,873.64
5883,872.81
5884,877.52
5885,907.24
5886,903.8
5887,919.53
5888,907.39
5889,929.23
5890,909.24
5891,908.35
5892,883.92
5893,893.07
5894,882.88
5895,909.71
5896,908.13
5897,903.47
5898,888.33
5899,887
5900,910.33
5901,893.06
5902,906.83
5903,919.14
5904,942.87
5905,944.74
5906,931.76
5907,942.46
5908,940.09
5909,939.14
5910,942.43
5911,939.15
5912,944.89
5913,946.21
5914,923.72
5915,911.97
5916,910.71
5917,918.37
5918,921.23
5919,893.04
5920,895.1
5921,900.94
5922,920.26
5923,918.9
5924,927.23
5925,919.32
5926,923.33
5927,896.42
5928,898.72
5929,881.03
5930,879.56
5931,882.68
5932,879.13
5933,901.05
5934,905.84
5935,932.68
5936,940.74
5937,940.38
5938,951.13
5939,954.58
5940,954.07
5941,976.29
5942,979.26
5943,982.18
5944,979.62
5945,975.15
5946,986.75
5947,987.48
5948,1002.63
5949,1005.65
5950,1002.72
5951,997.08
5952,1010.48
5953,1007.1
5954,994.35
5955,1005.81
5956,1012.73
5957,1004.09
5958,979.73
5959,989.67
5960,996.46
5961,1007.37
5962,1026.13
5963,1025.57
5964,1028
5965,1028.12
5966,1030.98
5967,1028.93
5968,1020.62
5969,998.04
5970,994.75
5971,1003.24
5972,1016.4
5973,1025.39
5974,1033.37
5975,1044.14
5976,1042.73
5977,1049.34
5978,1052.63
5979,1068.76
5980,1065.49
5981,1068.3
5982,1064.66
5983,1071.66
5984,1060.87
5985,1050.78
5986,1044.38
5987,1062.98
5988,1060.61
5989,1057.08
5990,1029.85
5991,1025.21
5992,1040.46
5993,1054.72
5994,1057.58
5995,1065.48
5996,1071.49
5997,1076.19
5998,1073.19
5999,1092.02
6000,1096.56
6001,1087.68
6002,1097.91
6003,1091.06
6004,1081.4
6005,1092.91
6006,1079.6
6007,1066.95
6008,1063.41
6009,1042.63
6010,1066.11
6011,1036.19
6012,1042.88
6013,1045.41
6014,1046.5
6015,1066.63
6016,1069.3
6017,1093.08
6018,1093.01
6019,1098.51
6020,1087.24
6021,1093.48
6022,1109.3
6023,1110.32
6024,1109.8
6025,1094.9
6026,1091.38
6027,1106.24
6028,1105.65
6029,1110.63
6030,1091.49
6031,1095.63
6032,1108.86
6033,1109.24
6034,1099.92
6035,1105.98
6036,1103.25
6037,1091.94
6038,1095.95
6039,1102.35
6040,1106.41
6041,1114.11
6042,1107.93
6043,1109.18
6044,1096.08
6045,1102.47
6046,1114.05
6047,1118.02
6048,1120.59
6049,1126.48
6050,1127.78
6051,1126.2
6052,1126.42
6053,1115.1
6054,1132.99
6055,1136.52
6056,1137.14
6057,1141.69
6058,1144.98
6059,1146.98
6060,1136.22
6061,1145.68
6062,1148.46
6063,1136.03
6064,1150.23
6065,1138.04
6066,1116.48
6067,1091.76
6068,1096.78
6069,1092.17
6070,1097.5
6071,1084.53
6072,1073.87
6073,1089.19
6074,1103.32
6075,1097.28
6076,1063.11
6077,1066.19
6078,1056.74
6079,1070.52
6080,1068.13
6081,1078.47
6082,1075.51
6083,1094.87
6084,1099.51
6085,1106.75
6086,1109.17
6087,1108.01
6088,1094.6
6089,1105.24
6090,1102.94
6091,1104.49
6092,1115.71
6093,1118.31
6094,1118.79
6095,1122.97
6096,1138.7
6097,1138.5
6098,1140.45
6099,1145.61
6100,1150.24
6101,1149.99
6102,1150.51
6103,1159.46
6104,1166.21
6105,1165.83
6106,1159.9
6107,1165.81
6108,1174.17
6109,1167.72
6110,1165.73
6111,1166.59
6112,1173.22
6113,1173.27
6114,1169.43
6115,1178.1
6116,1187.44
6117,1189.44
6118,1182.45
6119,1186.44
6120,1194.37
6121,1196.48
6122,1197.3
6123,1210.65
6124,1211.67
6125,1192.13
6126,1197.52
6127,1207.17
6128,1205.94
6129,1208.67
6130,1217.28
6131,1212.05
6132,1183.71
6133,1191.36
6134,1206.78
6135,1186.69
6136,1202.26
6137,1173.6
6138,1165.9
6139,1128.15
6140,1110.88
6141,1159.73
6142,1155.79
6143,1171.67
6144,1157.44
6145,1135.68
6146,1136.94
6147,1120.8
6148,1115.05
6149,1071.59
6150,1087.69
6151,1073.65
6152,1074.03
6153,1067.95
6154,1103.06
6155,1089.41
6156,1070.71
6157,1098.38
6158,1102.83
6159,1064.88
6160,1050.47
6161,1062
6162,1055.69
6163,1086.84
6164,1091.6
6165,1089.63
6166,1115.23
6167,1114.61
6168,1116.04
6169,1117.51
6170,1113.2
6171,1095.31
6172,1092.04
6173,1073.69
6174,1076.76
6175,1074.57
6176,1041.24
6177,1030.71
6178,1027.37
6179,1022.58
6180,1028.06
6181,1060.27
6182,1070.25
6183,1077.96
6184,1078.75
6185,1095.34
6186,1095.17
6187,1096.48
6188,1064.88
6189,1071.25
6190,1083.48
6191,1069.59
6192,1093.67
6193,1102.66
6194,1115.01
6195,1113.84
6196,1106.13
6197,1101.53
6198,1101.6
6199,1125.86
6200,1120.46
6201,1127.24
6202,1125.81
6203,1121.64
6204,1127.79
6205,1121.06
6206,1089.47
6207,1083.61
6208,1079.25
6209,1079.38
6210,1092.54
6211,1094.16
6212,1075.63
6213,1071.69
6214,1067.36
6215,1051.87
6216,1055.33
6217,1047.22
6218,1064.59
6219,1048.92
6220,1049.33
6221,1080.29
6222,1090.1
6223,1104.51
6224,1091.84
6225,1098.87
6226,1104.18
6227,1109.55
6228,1121.9
6229,1121.1
6230,1125.07
6231,1124.66
6232,1125.59
6233,1142.71
6234,1139.78
6235,1134.28
6236,1124.83
6237,1148.67
6238,1142.16
6239,1147.7
6240,1144.73
6241,1141.2
6242,1146.24
6243,1137.03
6244,1160.75
6245,1159.97
6246,1158.06
6247,1165.15
6248,1165.32
6249,1169.77
6250,1178.1
6251,1173.81
6252,1176.19
6253,1184.71
6254,1165.9
6255,1178.17
6256,1180.26
6257,1183.08
6258,1185.62
6259,1185.64
6260,1182.45
6261,1183.78
6262,1183.26
6263,1184.38
6264,1193.57
6265,1197.96
6266,1221.06
6267,1225.85
6268,1223.25
6269,1213.4
6270,1218.71
6271,1213.54
6272,1199.21
6273,1197.75
6274,1178.34
6275,1178.59
6276,1196.69
6277,1199.73
6278,1197.84
6279,1180.73
6280,1198.35
6281,1189.4
6282,1187.76
6283,1180.55
6284,1206.07
6285,1221.53
6286,1224.71
6287,1223.12
6288,1223.75
6289,1228.28
6290,1233
6291,1240.4
6292,1240.46
6293,1241.59
6294,1235.23
6295,1242.87
6296,1243.91
6297,1247.08
6298,1254.6
6299,1258.84
6300,1256.77
6301,1257.54
6302,1258.51
6303,1259.78
6304,1257.88
6305,1257.64
6306,1271.87
6307,1270.2
6308,1276.56
6309,1273.85
6310,1271.5
6311,1269.75
6312,1274.48
6313,1285.96
6314,1283.76
6315,1293.24
6316,1295.02
6317,1281.92
6318,1280.26
6319,1283.35
6320,1290.84
6321,1291.18
6322,1296.63
6323,1299.54
6324,1276.34
6325,1286.12
6326,1307.59
6327,1304.03
6328,1307.1
6329,1310.87
6330,1319.05
6331,1324.57
6332,1320.88
6333,1321.87
6334,1329.15
6335,1332.32
6336,1328.01
6337,1336.32
6338,1340.43
6339,1343.01
6340,1315.44
6341,1307.4
6342,1306.1
6343,1319.88
6344,1327.22
6345,1306.33
6346,1308.44
6347,1330.97
6348,1321.15
6349,1310.13
6350,1321.82
6351,1320.02
6352,1295.11
6353,1304.28
6354,1296.39
6355,1281.87
6356,1256.88
6357,1273.72
6358,1279.2
6359,1298.38
6360,1293.77
6361,1297.54
6362,1309.66
6363,1313.8
6364,1310.19
6365,1319.44
6366,1328.26
6367,1325.83
6368,1332.41
6369,1332.87
6370,1332.63
6371,1335.54
6372,1333.51
6373,1328.17
6374,1324.46
6375,1314.16
6376,1314.41
6377,1314.52
6378,1319.68
6379,1305.14
6380,1312.62
6381,1330.36
6382,1337.38
6383,1335.25
6384,1347.24
6385,1355.66
6386,1360.48
6387,1363.61
6388,1361.22
6389,1356.62
6390,1347.32
6391,1335.1
6392,1340.2
6393,1346.29
6394,1357.16
6395,1342.08
6396,1348.65
6397,1337.77
6398,1329.47
6399,1328.98
6400,1340.68
6401,1343.6
6402,1333.27
6403,1317.37
6404,1316.28
6405,1320.47
6406,1325.69
6407,1331.1
6408,1345.2
6409,1314.55
6410,1312.94
6411,1300.16
6412,1286.17
6413,1284.94
6414,1279.56
6415,1289
6416,1270.98
6417,1271.83
6418,1287.87
6419,1265.42
6420,1267.64
6421,1271.5
6422,1278.36
6423,1295.52
6424,1287.14
6425,1283.5
6426,1268.45
6427,1280.1
6428,1296.67
6429,1307.41
6430,1320.64
6431,1339.67
6432,1337.88
6433,1339.22
6434,1353.22
6435,1343.8
6436,1319.49
6437,1313.64
6438,1317.72
6439,1308.87
6440,1316.14
6441,1305.44
6442,1326.73
6443,1325.84
6444,1343.8
6445,1345.02
6446,1337.43
6447,1331.94
6448,1304.89
6449,1300.67
6450,1292.28
6451,1286.94
6452,1254.05
6453,1260.34
6454,1200.07
6455,1199.38
6456,1119.46
6457,1172.53
6458,1120.76
6459,1172.64
6460,1178.81
6461,1204.49
6462,1192.76
6463,1193.89
6464,1140.65
6465,1123.53
6466,1123.82
6467,1162.35
6468,1177.6
6469,1159.27
6470,1176.8
6471,1210.08
6472,1212.92
6473,1218.89
6474,1204.42
6475,1173.97
6476,1165.24
6477,1198.62
6478,1185.9
6479,1154.23
6480,1162.27
6481,1172.87
6482,1188.68
6483,1209.11
6484,1216.01
6485,1204.09
6486,1202.09
6487,1166.76
6488,1129.56
6489,1136.43
6490,1162.95
6491,1175.38
6492,1151.06
6493,1160.4
6494,1131.42
6495,1099.23
6496,1123.95
6497,1144.03
6498,1164.97
6499,1155.46
6500,1194.89
6501,1195.54
6502,1207.25
6503,1203.66
6504,1224.58
6505,1200.86
6506,1225.38
6507,1209.88
6508,1215.39
6509,1238.25
6510,1254.19
6511,1229.05
6512,1242
6513,1284.59
6514,1285.09
6515,1253.3
6516,1218.28
6517,1237.9
6518,1261.15
6519,1253.23
6520,1261.12
6521,1275.92
6522,1229.1
6523,1239.69
6524,1263.85
6525,1251.78
6526,1257.81
6527,1236.91
6528,1216.13
6529,1215.65
6530,1192.98
6531,1188.04
6532,1161.79
6533,1158.67
6534,1192.55
6535,1195.19
6536,1246.96
6537,1244.58
6538,1244.28
6539,1257.08
6540,1258.47
6541,1261.01
6542,1234.35
6543,1255.19
6544,1236.47
6545,1225.73
6546,1211.82
6547,1215.75
6548,1219.66
6549,1205.35
6550,1241.3
6551,1243.72
6552,1254
6553,1265.33
6554,1265.43
6555,1249.64
6556,1263.02
6557,1257.6
6558,1277.06
6559,1277.3
6560,1281.06
6561,1277.81
6562,1280.7
6563,1292.08
6564,1292.48
6565,1295.5
6566,1289.09
6567,1293.67
6568,1308.04
6569,1314.5
6570,1315.38
6571,1316
6572,1314.65
6573,1326.05
6574,1318.43
6575,1316.33
6576,1313.01
6577,1312.41
6578,1324.09
6579,1325.54
6580,1344.9
6581,1344.33
6582,1347.05
6583,1349.96
6584,1351.95
6585,1342.64
6586,1351.77
6587,1350.5
6588,1343.23
6589,1358.04
6590,1361.23
6591,1362.21
6592,1357.66
6593,1363.46
6594,1365.74
6595,1367.59
6596,1372.18
6597,1365.68
6598,1374.09
6599,1369.63
6600,1364.33
6601,1343.36
6602,1352.63
6603,1365.91
6604,1370.87
6605,1371.09
6606,1395.95
6607,1394.28
6608,1402.6
6609,1404.17
6610,1409.75
6611,1405.52
6612,1402.89
6613,1392.78
6614,1397.11
6615,1416.51
6616,1412.52
6617,1405.54
6618,1403.28
6619,1408.47
6620,1419.04
6621,1413.38
6622,1398.96
6623,1398.08
6624,1382.2
6625,1358.59
6626,1368.71
6627,1387.57
6628,1370.26
6629,1369.57
6630,1390.78
6631,1385.14
6632,1376.92
6633,1378.53
6634,1366.94
6635,1371.97
6636,1390.69
6637,1399.98
6638,1403.36
6639,1397.91
6640,1405.82
6641,1402.31
6642,1391.57
6643,1369.1
6644,1369.58
6645,1363.72
6646,1354.58
6647,1357.99
6648,1353.39
6649,1338.35
6650,1330.66
6651,1324.8
6652,1304.86
6653,1295.22
6654,1315.99
6655,1316.63
6656,1318.86
6657,1320.68
6658,1317.82
6659,1332.42
6660,1313.32
6661,1310.33
6662,1278.04
6663,1278.18
6664,1285.5
6665,1315.13
6666,1314.99
6667,1325.66
6668,1308.93
6669,1324.18
6670,1314.88
6671,1329.1
6672,1342.84
6673,1344.78
6674,1357.98
6675,1355.69
6676,1325.51
6677,1335.02
6678,1313.72
6679,1319.99
6680,1331.85
6681,1329.04
6682,1362.16
6683,1365.51
6684,1374.02
6685,1367.58
6686,1354.68
6687,1352.46
6688,1341.47
6689,1341.45
6690,1334.76
6691,1356.78
6692,1353.64
6693,1363.67
6694,1372.78
6695,1376.51
6696,1362.66
6697,1350.52
6698,1338.31
6699,1337.89
6700,1360.02
6701,1385.97
6702,1385.3
6703,1379.32
6704,1375.14
6705,1365
6706,1390.99
6707,1394.23
6708,1401.35
6709,1402.22
6710,1402.8
6711,1405.87
6712,1404.11
6713,1403.93
6714,1405.53
6715,1415.51
6716,1418.16
6717,1418.13
6718,1413.17
6719,1413.49
6720,1402.08
6721,1411.13
6722,1410.44
6723,1409.3
6724,1410.49
6725,1399.48
6726,1406.58
6727,1404.94
6728,1403.44
6729,1432.12
6730,1437.92
6731,1429.08
6732,1433.56
6733,1436.56
6734,1459.99
6735,1465.77
6736,1461.19
6737,1459.32
6738,1461.05
6739,1460.26
6740,1460.15
6741,1456.89
6742,1441.59
6743,1433.32
6744,1447.15
6745,1440.67
6746,1444.49
6747,1445.75
6748,1450.99
6749,1461.4
6750,1460.93
6751,1455.88
6752,1441.48
6753,1432.56
6754,1432.84
6755,1428.59
6756,1440.13
6757,1454.92
6758,1460.91
6759,1457.34
6760,1433.19
6761,1433.82
6762,1413.11
6763,1408.75
6764,1412.97
6765,1411.94
6766,1412.16
6767,1427.59
6768,1414.2
6769,1417.26
6770,1428.39
6771,1394.53
6772,1377.51
6773,1379.85
6774,1380.03
6775,1374.53
6776,1355.49
6777,1353.33
6778,1359.88
6779,1386.89
6780,1387.81
6781,1391.03
6782,1409.15
6783,1406.29
6784,1398.94
6785,1409.93
6786,1415.95
6787,1416.18
6788,1409.46
6789,1407.05
6790,1409.28
6791,1413.94
6792,1418.07
6793,1418.55
6794,1427.84
6795,1428.48
6796,1419.45
6797,1413.58
6798,1430.36
6799,1446.79
6800,1435.81
6801,1443.69
6802,1430.15
6803,1426.66
6804,1419.83
6805,1418.1
6806,1402.43
6807,1426.19
6808,1462.42
6809,1459.37
6810,1466.47
6811,1461.89
6812,1457.15
6813,1461.02
6814,1472.12
6815,1472.05
6816,1470.68
6817,1472.34
6818,1472.63
6819,1480.94
6820,1485.98
6821,1492.56
6822,1494.81
6823,1494.82
6824,1502.96
6825,1500.18
6826,1507.84
6827,1501.96
6828,1498.11
6829,1513.17
6830,1495.71
6831,1511.29
6832,1512.12
6833,1509.39
6834,1517.93
6835,1517.01
6836,1519.43
6837,1520.33
6838,1521.38
6839,1519.79
6840,1530.94
6841,1511.95
6842,1502.42
6843,1515.6
6844,1487.85
6845,1496.94
6846,1515.99
6847,1514.68
6848,1518.2
6849,1525.2
6850,1539.79
6851,1541.46
6852,1544.26
6853,1551.18
6854,1556.22
6855,1552.48
6856,1554.52
6857,1563.23
6858,1560.7
6859,1552.1
6860,1548.34
6861,1558.71
6862,1545.8
6863,1556.89
6864,1551.69
6865,1563.77
6866,1562.85
6867,1569.19
6868,1562.17
6869,1570.25
6870,1553.69
6871,1559.98
6872,1553.28
6873,1563.07
6874,1568.61
6875,1587.73
6876,1593.37
6877,1588.85
6878,1552.36
6879,1574.57
6880,1552.01
6881,1541.61
6882,1555.25
6883,1562.5
6884,1578.78
6885,1578.79
6886,1585.16
6887,1582.24
6888,1593.61
6889,1597.57
6890,1582.7
6891,1597.59
6892,1614.42
6893,1617.5
6894,1625.96
6895,1632.69
6896,1626.67
6897,1633.7
6898,1633.77
6899,1650.34
6900,1658.78
6901,1650.47
6902,1667.47
6903,1666.29
6904,1669.16
6905,1655.35
6906,1650.51
6907,1649.6
6908,1660.06
6909,1648.36
6910,1654.41
6911,1630.74
6912,1640.42
6913,1631.38
6914,1608.9
6915,1622.56
6916,1643.38
6917,1642.81
6918,1626.13
6919,1612.52
6920,1636.36
6921,1626.73
6922,1639.04
6923,1651.81
6924,1628.93
6925,1588.19
6926,1592.43
6927,1573.09
6928,1588.03
6929,1603.26
6930,1613.2
6931,1606.28
6932,1614.96
6933,1614.08
6934,1615.41
6935,1631.89
6936,1640.46
6937,1652.32
6938,1652.62
6939,1675.02
6940,1680.19
6941,1682.5
6942,1676.26
6943,1680.91
6944,1689.37
6945,1692.09
6946,1695.53
6947,1692.39
6948,1685.94
6949,1690.25
6950,1691.65
6951,1685.33
6952,1685.96
6953,1685.73
6954,1706.87
6955,1709.67
6956,1707.14
6957,1697.37
6958,1690.91
6959,1697.48
6960,1691.42
6961,1689.47
6962,1694.16
6963,1685.39
6964,1661.32
6965,1655.83
6966,1646.06
6967,1652.35
6968,1642.8
6969,1656.96
6970,1663.5
6971,1656.78
6972,1630.48
6973,1634.96
6974,1638.17
6975,1632.97
6976,1639.77
6977,1653.08
6978,1655.08
6979,1655.17
6980,1671.71
6981,1683.99
6982,1689.13
6983,1683.42
6984,1687.99
6985,1697.6
6986,1704.76
6987,1725.52
6988,1722.34
6989,1709.91
6990,1701.84
6991,1697.42
6992,1692.77
6993,1698.67
6994,1691.75
6995,1681.55
6996,1695
6997,1693.87
6998,1678.66
6999,1690.5
7000,1676.12
7001,1655.45
7002,1656.4
7003,1692.56
7004,1703.2
7005,1710.14
7006,1698.06
7007,1721.54
7008,1733.15
7009,1744.5
7010,1744.66
7011,1754.67
7012,1746.38
7013,1752.07
7014,1759.77
7015,1762.11
7016,1771.95
7017,1763.31
7018,1756.54
7019,1761.64
7020,1767.93
7021,1762.97
7022,1770.49
7023,1747.15
7024,1770.61
7025,1771.89
7026,1767.69
7027,1782
7028,1790.62
7029,1798.18
7030,1791.53
7031,1787.87
7032,1781.37
7033,1795.85
7034,1804.76
7035,1802.48
7036,1802.75
7037,1807.23
7038,1805.81
7039,1800.9
7040,1795.15
7041,1792.81
7042,1785.03
7043,1805.09
7044,1808.37
7045,1802.62
7046,1782.22
7047,1775.5
7048,1775.32
7049,1786.54
7050,1781
7051,1810.65
7052,1809.6
7053,1818.32
7054,1827.99
7055,1833.32
7056,1842.02
7057,1841.4
7058,1841.07
7059,1848.36
7060,1831.98
7061,1831.37
7062,1826.77
7063,1837.88
7064,1837.49
7065,1838.13
7066,1842.37
7067,1819.2
7068,1838.88
7069,1848.38
7070,1845.89
7071,1838.7
7072,1843.8
7073,1844.86
7074,1828.46
7075,1790.29
7076,1781.56
7077,1792.5
7078,1774.2
7079,1794.19
7080,1782.59
7081,1741.89
7082,1755.2
7083,1751.64
7084,1773.43
7085,1797.02
7086,1799.84
7087,1819.75
7088,1819.26
7089,1829.83
7090,1838.63
7091,1840.76
7092,1828.75
7093,1839.78
7094,1836.25
7095,1847.61
7096,1845.12
7097,1845.16
7098,1854.29
7099,1859.45
7100,1845.73
7101,1873.91
7102,1873.81
7103,1877.03
7104,1878.04
7105,1877.17
7106,1867.63
7107,1868.2
7108,1846.34
7109,1841.13
7110,1858.83
7111,1872.25
7112,1860.77
7113,1872.01
7114,1866.52
7115,1857.44
7116,1865.62
7117,1852.56
7118,1849.04
7119,1857.62
7120,1872.34
7121,1885.52
7122,1890.9
7123,1888.77
7124,1865.09
7125,1845.04
7126,1851.96
7127,1872.18
7128,1833.08
7129,1815.69
7130,1830.61
7131,1842.98
7132,1862.31
7133,1864.85
7134,1871.89
7135,1879.55
7136,1875.39
7137,1878.61
7138,1863.4
7139,1869.43
7140,1878.33
7141,1883.95
7142,1883.68
7143,1881.14
7144,1884.66
7145,1867.72
7146,1878.21
7147,1875.63
7148,1878.48
7149,1896.65
7150,1897.45
7151,1888.53
7152,1870.85
7153,1877.86
7154,1885.08
7155,1872.83
7156,1888.03
7157,1892.49
7158,1900.53
7159,1911.91
7160,1909.78
7161,1920.03
7162,1923.57
7163,1924.97
7164,1924.24
7165,1927.88
7166,1940.46
7167,1949.44
7168,1951.27
7169,1950.79
7170,1943.89
7171,1930.11
7172,1936.16
7173,1937.78
7174,1941.99
7175,1956.98
7176,1959.48
7177,1962.87
7178,1962.61
7179,1949.98
7180,1959.53
7181,1957.22
7182,1960.96
7183,1960.23
7184,1973.32
7185,1974.62
7186,1985.44
7187,1977.65
7188,1963.71
7189,1972.83
7190,1964.68
7191,1967.57
7192,1977.1
7193,1973.28
7194,1981.57
7195,1958.12
7196,1978.22
7197,1973.63
7198,1983.53
7199,1987.01
7200,1987.98
7201,1978.34
7202,1978.91
7203,1969.95
7204,1970.07
7205,1930.67
7206,1925.15
7207,1938.99
7208,1920.21
7209,1920.24
7210,1909.57
7211,1931.59
7212,1936.92
7213,1933.75
7214,1946.72
7215,1955.18
7216,1955.06
7217,1971.74
7218,1981.6
7219,1986.51
7220,1992.37
7221,1988.4
7222,1997.92
7223,2000.02
7224,2000.12
7225,1996.74
7226,2003.37
7227,2002.28
7228,2000.72
7229,1997.65
7230,2007.71
7231,2001.54
7232,1988.44
7233,1995.69
7234,1997.45
7235,1985.54
7236,1984.13
7237,1998.98
7238,2001.57
7239,2011.36
7240,2010.4
7241,1994.29
7242,1982.77
7243,1998.3
7244,1965.99
7245,1982.85
7246,1977.8
7247,1972.29
7248,1946.16
7249,1946.17
7250,1967.9
7251,1964.82
7252,1935.1
7253,1968.89
7254,1928.21
7255,1906.13
7256,1874.74
7257,1877.7
7258,1862.49
7259,1862.76
7260,1886.76
7261,1904.01
7262,1941.28
7263,1927.11
7264,1950.82
7265,1964.58
7266,1961.63
7267,1985.05
7268,1982.3
7269,1994.65
7270,2018.05
7271,2017.81
7272,2012.1
7273,2023.57
7274,2031.21
7275,2031.92
7276,2038.26
7277,2039.68
7278,2038.25
7279,2039.33
7280,2039.82
7281,2041.32
7282,2051.8
7283,2048.72
7284,2052.75
7285,2063.5
7286,2069.41
7287,2067.03
7288,2072.83
7289,2067.56
7290,2053.44
7291,2066.55
7292,2074.33
7293,2071.92
7294,2075.37
7295,2060.31
7296,2059.82
7297,2026.14
7298,2035.33
7299,2002.33
7300,1989.63
7301,1972.74
7302,2012.89
7303,2061.23
7304,2070.65
7305,2078.54
7306,2082.17
7307,2081.88
7308,2088.77
7309,2090.57
7310,2080.35
7311,2058.9
7312,2058.2
7313,2020.58
7314,2002.61
7315,2025.9
7316,2062.14
7317,2044.81
7318,2028.26
7319,2023.03
7320,2011.27
7321,1992.67
7322,2019.42
7323,2022.55
7324,2032.12
7325,2063.15
7326,2051.82
7327,2057.09
7328,2029.55
7329,2002.16
7330,2021.25
7331,1994.99
7332,2020.85
7333,2050.03
7334,2041.51
7335,2062.52
7336,2055.47
7337,2046.74
7338,2068.59
7339,2068.53
7340,2088.48
7341,2096.99
7342,2100.34
7343,2099.68
7344,2097.45
7345,2110.3
7346,2109.66
7347,2115.48
7348,2113.86
7349,2110.74
7350,2104.5
7351,2117.39
7352,2107.78
7353,2098.53
7354,2101.04
7355,2071.26
7356,2079.43
7357,2044.16
7358,2040.24
7359,2065.95
7360,2053.4
7361,2081.19
7362,2074.28
7363,2099.5
7364,2089.27
7365,2108.1
7366,2104.42
7367,2091.5
7368,2061.05
7369,2056.15
7370,2061.02
7371,2086.24
7372,2067.89
7373,2059.69
7374,2066.96
7375,2080.62
7376,2076.33
7377,2081.9
7378,2091.18
7379,2102.06
7380,2092.43
7381,2095.84
7382,2106.63
7383,2104.99
7384,2081.18
7385,2100.4
7386,2097.29
7387,2107.96
7388,2112.93
7389,2117.69
7390,2108.92
7391,2114.76
7392,2106.85
7393,2085.51
7394,2108.29
7395,2114.49
7396,2089.46
7397,2080.15
7398,2088
7399,2116.1
7400,2105.33
7401,2099.12
7402,2098.48
7403,2121.1
7404,2122.73
7405,2129.2
7406,2127.83
7407,2125.85
7408,2130.82
7409,2126.06
7410,2104.2
7411,2123.48
7412,2120.79
7413,2107.39
7414,2111.73
7415,2109.6
7416,2114.07
7417,2095.84
7418,2092.83
7419,2079.28
7420,2080.15
7421,2105.2
7422,2108.86
7423,2094.11
7424,2084.43
7425,2096.29
7426,2100.44
7427,2121.24
7428,2109.99
7429,2122.85
7430,2124.2
7431,2108.58
7432,2102.31
7433,2101.49
7434,2057.64
7435,2063.11
7436,2077.42
7437,2076.78
7438,2068.76
7439,2081.34
7440,2046.68
7441,2051.31
7442,2076.62
7443,2099.6
7444,2108.95
7445,2107.4
7446,2124.29
7447,2126.64
7448,2128.28
7449,2119.21
7450,2114.15
7451,2102.15
7452,2079.65
7453,2067.64
7454,2093.25
7455,2108.57
7456,2108.63
7457,2103.84
7458,2098.04
7459,2093.32
7460,2099.84
7461,2083.56
7462,2077.57
7463,2104.18
7464,2084.07
7465,2086.05
7466,2083.39
7467,2091.54
7468,2102.44
7469,2096.92
7470,2079.61
7471,2035.73
7472,1970.89
7473,1893.21
7474,1867.61
7475,1940.51
7476,1987.66
7477,1988.87
7478,1972.18
7479,1913.85
7480,1948.86
7481,1951.13
7482,1921.22
7483,1969.41
7484,1942.04
7485,1952.29
7486,1961.05
7487,1953.03
7488,1978.09
7489,1995.31
7490,1990.2
7491,1958.03
7492,1966.97
7493,1942.74
7494,1938.76
7495,1932.24
7496,1931.34
7497,1881.77
7498,1884.09
7499,1920.03
7500,1923.82
7501,1951.36
7502,1987.05
7503,1979.92
7504,1995.83
7505,2013.43
7506,2014.89
7507,2017.46
7508,2003.69
7509,1994.24
7510,2023.86
7511,2033.11
7512,2033.66
7513,2030.77
7514,2018.94
7515,2052.51
7516,2075.15
7517,2071.18
7518,2065.89
7519,2090.35
7520,2089.41
7521,2079.36
7522,2104.05
7523,2109.79
7524,2102.31
7525,2099.93
7526,2099.2
7527,2078.58
7528,2081.72
7529,2075
7530,2045.97
7531,2023.04
7532,2053.19
7533,2050.44
7534,2083.58
7535,2081.24
7536,2089.17
7537,2086.59
7538,2089.14
7539,2088.87
7540,2090.11
7541,2080.41
7542,2102.63
7543,2079.51
7544,2049.62
7545,2091.69
7546,2077.07
7547,2063.59
7548,2047.62
7549,2052.23
7550,2012.37
7551,2021.94
7552,2043.41
7553,2073.07
7554,2041.89
7555,2005.55
7556,2021.15
7557,2038.97
7558,2064.29
7559,2060.99
7560,2056.5
7561,2078.36
7562,2063.36
7563,2043.94
7564,2012.66
7565,2016.71
7566,1990.26
7567,1943.09
7568,1922.03
7569,1923.67
7570,1938.68
7571,1890.28
7572,1921.84
7573,1880.33
7574,1881.33
7575,1859.33
7576,1868.99
7577,1906.9
7578,1877.08
7579,1903.63
7580,1882.95
7581,1893.36
7582,1940.24
7583,1939.38
7584,1903.03
